block,task_id,family,n,method,model_seed,search_seed,budget,best_r,fresh_r
0,test_ba_100_04,ba,100,global_mse,23,303,96,0.241625,0.24371875
0,test_ba_100_04,ba,100,global_mse,23,303,192,0.247825,0.244009375
0,test_ba_100_04,ba,100,hillclimb,-1,101,96,0.239225,0.23554375
0,test_ba_100_04,ba,100,hillclimb,-1,101,192,0.2449,0.2424625
0,test_ba_100_04,ba,100,hillclimb,-1,202,96,0.238725,0.2351625
0,test_ba_100_04,ba,100,hillclimb,-1,202,192,0.251075,0.2474125
0,test_ba_100_04,ba,100,hillclimb,-1,303,96,0.237825,0.232565625
0,test_ba_100_04,ba,100,hillclimb,-1,303,192,0.25265,0.242253125
0,test_ba_100_04,ba,100,log_mse,17,101,96,0.240225,0.236225
0,test_ba_100_04,ba,100,log_mse,17,101,192,0.2523,0.24711875
0,test_ba_100_04,ba,100,log_mse,17,202,96,0.233075,0.231284375
0,test_ba_100_04,ba,100,log_mse,17,202,192,0.244725,0.242971875
0,test_ba_100_04,ba,100,log_mse,17,303,96,0.239875,0.23686875
0,test_ba_100_04,ba,100,log_mse,17,303,192,0.25265,0.251240625
0,test_ba_100_04,ba,100,log_mse,23,101,96,0.239675,0.235496875
0,test_ba_100_04,ba,100,log_mse,23,101,192,0.24755,0.244834375
0,test_ba_100_04,ba,100,log_mse,23,202,96,0.229925,0.22715625
0,test_ba_100_04,ba,100,log_mse,23,202,192,0.241575,0.23561875
0,test_ba_100_04,ba,100,log_mse,23,303,96,0.23815,0.235075
0,test_ba_100_04,ba,100,log_mse,23,303,192,0.2432,0.23849375
0,test_ba_100_04,ba,100,mse,17,101,96,0.239725,0.231984375
0,test_ba_100_04,ba,100,mse,17,101,192,0.239925,0.23531875
0,test_ba_100_04,ba,100,mse,17,202,96,0.229,0.233440625
0,test_ba_100_04,ba,100,mse,17,202,192,0.238375,0.233846875
0,test_ba_100_04,ba,100,mse,17,303,96,0.2315,0.227909375
0,test_ba_100_04,ba,100,mse,17,303,192,0.24405,0.241184375
0,test_ba_100_04,ba,100,mse,23,101,96,0.2366,0.23396875
0,test_ba_100_04,ba,100,mse,23,101,192,0.2419,0.2363125
0,test_ba_100_04,ba,100,mse,23,202,96,0.2344,0.2343125
0,test_ba_100_04,ba,100,mse,23,202,192,0.240475,0.235296875
0,test_ba_100_04,ba,100,mse,23,303,96,0.239925,0.235228125
0,test_ba_100_04,ba,100,mse,23,303,192,0.250725,0.24444375
0,test_ba_100_04,ba,100,pool_random,-1,101,96,0.23125,0.22823125
0,test_ba_100_04,ba,100,pool_random,-1,101,192,0.235,0.23100625
0,test_ba_100_04,ba,100,pool_random,-1,202,96,0.222075,0.219509375
0,test_ba_100_04,ba,100,pool_random,-1,202,192,0.2318,0.227896875
0,test_ba_100_04,ba,100,pool_random,-1,303,96,0.2259,0.221815625
0,test_ba_100_04,ba,100,pool_random,-1,303,192,0.229875,0.22738125
0,test_ba_100_04,ba,100,random,-1,101,96,0.2253,0.22629375
0,test_ba_100_04,ba,100,random,-1,101,192,0.2253,0.22629375
0,test_ba_100_04,ba,100,random,-1,202,96,0.228075,0.227065625
0,test_ba_100_04,ba,100,random,-1,202,192,0.229175,0.226225
0,test_ba_100_04,ba,100,random,-1,303,96,0.2251,0.224178125
0,test_ba_100_04,ba,100,random,-1,303,192,0.2251,0.224178125
0,test_ba_100_04,ba,100,ranknet,17,101,96,0.238625,0.235696875
0,test_ba_100_04,ba,100,ranknet,17,101,192,0.24775,0.241625
0,test_ba_100_04,ba,100,ranknet,17,202,96,0.2388,0.2376125
0,test_ba_100_04,ba,100,ranknet,17,202,192,0.248025,0.24158125
0,test_ba_100_04,ba,100,ranknet,17,303,96,0.242525,0.240303125
0,test_ba_100_04,ba,100,ranknet,17,303,192,0.25535,0.252103125
0,test_ba_100_04,ba,100,ranknet,23,101,96,0.239725,0.235603125
0,test_ba_100_04,ba,100,ranknet,23,101,192,0.2484,0.2466625
0,test_ba_100_04,ba,100,ranknet,23,202,96,0.238875,0.2353
0,test_ba_100_04,ba,100,ranknet,23,202,192,0.247175,0.241990625
0,test_ba_100_04,ba,100,ranknet,23,303,96,0.238925,0.233975
0,test_ba_100_04,ba,100,ranknet,23,303,192,0.252775,0.24955625
0,test_ba_100_05,ba,100,ea,-1,101,96,0.2225,0.217340625
0,test_ba_100_05,ba,100,ea,-1,101,192,0.2367,0.235834375
0,test_ba_100_05,ba,100,ea,-1,202,96,0.222675,0.22154375
0,test_ba_100_05,ba,100,ea,-1,202,192,0.22675,0.22185625
0,test_ba_100_05,ba,100,ea,-1,303,96,0.2261,0.222628125
0,test_ba_100_05,ba,100,ea,-1,303,192,0.2354,0.23009375
0,test_ba_100_05,ba,100,global_log_mse,17,101,96,0.224975,0.2222625
0,test_ba_100_05,ba,100,global_log_mse,17,101,192,0.239825,0.231728125
0,test_ba_100_05,ba,100,global_log_mse,17,202,96,0.225775,0.222346875
0,test_ba_100_05,ba,100,global_log_mse,17,202,192,0.2422,0.230096875
0,test_ba_100_05,ba,100,global_log_mse,17,303,96,0.232575,0.2283625
0,test_ba_100_05,ba,100,global_log_mse,17,303,192,0.24245,0.23875
0,test_ba_100_05,ba,100,global_log_mse,23,101,96,0.241275,0.234625
0,test_ba_100_05,ba,100,global_log_mse,23,101,192,0.247275,0.2438375
0,test_ba_100_05,ba,100,global_log_mse,23,202,96,0.224225,0.221778125
0,test_ba_100_05,ba,100,global_log_mse,23,202,192,0.235575,0.233971875
0,test_ba_100_05,ba,100,global_log_mse,23,303,96,0.250675,0.24451875
0,test_ba_100_05,ba,100,global_log_mse,23,303,192,0.258175,0.24998125
0,test_ba_100_05,ba,100,global_mse,17,101,96,0.231075,0.23108125
0,test_ba_100_05,ba,100,global_mse,17,101,192,0.24995,0.246953125
0,test_ba_100_05,ba,100,global_mse,17,202,96,0.228675,0.22655
0,test_ba_100_05,ba,100,global_mse,17,202,192,0.24295,0.24111875
0,test_ba_100_05,ba,100,global_mse,17,303,96,0.2325,0.233959375
0,test_ba_100_05,ba,100,global_mse,17,303,192,0.241325,0.235515625
0,test_ba_100_05,ba,100,global_mse,23,101,96,0.236575,0.233884375
0,test_ba_100_05,ba,100,global_mse,23,101,192,0.25275,0.2491125
0,test_ba_100_05,ba,100,global_mse,23,202,96,0.232625,0.230453125
0,test_ba_100_05,ba,100,global_mse,23,202,192,0.24255,0.23738125
0,test_ba_100_05,ba,100,global_mse,23,303,96,0.238975,0.2391
0,test_ba_100_05,ba,100,global_mse,23,303,192,0.248475,0.243825
0,test_ba_100_05,ba,100,hillclimb,-1,101,96,0.23855,0.235446875
0,test_ba_100_05,ba,100,hillclimb,-1,101,192,0.247475,0.240428125
0,test_ba_100_05,ba,100,hillclimb,-1,202,96,0.231225,0.22600625
0,test_ba_100_05,ba,100,hillclimb,-1,202,192,0.250475,0.24204375
0,test_ba_100_05,ba,100,hillclimb,-1,303,96,0.238025,0.238353125
0,test_ba_100_05,ba,100,hillclimb,-1,303,192,0.249375,0.24145625
0,test_ba_100_05,ba,100,log_mse,17,101,96,0.23675,0.2365375
0,test_ba_100_05,ba,100,log_mse,17,101,192,0.245175,0.24433125
0,test_ba_100_05,ba,100,log_mse,17,202,96,0.242075,0.24126875
0,test_ba_100_05,ba,100,log_mse,17,202,192,0.250925,0.24826875
0,test_ba_100_05,ba,100,log_mse,17,303,96,0.233325,0.232309375
0,test_ba_100_05,ba,100,log_mse,17,303,192,0.24045,0.236734375
0,test_ba_100_05,ba,100,log_mse,23,101,96,0.239125,0.237021875
0,test_ba_100_05,ba,100,log_mse,23,101,192,0.250225,0.24433125
0,test_ba_100_05,ba,100,log_mse,23,202,96,0.235975,0.234784375
0,test_ba_100_05,ba,100,log_mse,23,202,192,0.24545,0.244321875
0,test_ba_100_05,ba,100,log_mse,23,303,96,0.2423,0.23915625
0,test_ba_100_05,ba,100,log_mse,23,303,192,0.246775,0.24414375
0,test_ba_100_05,ba,100,mse,17,101,96,0.237875,0.237621875
0,test_ba_100_05,ba,100,mse,17,101,192,0.256,0.25039375
0,test_ba_100_05,ba,100,mse,17,202,96,0.234825,0.233846875
0,test_ba_100_05,ba,100,mse,17,202,192,0.246675,0.24403125
0,test_ba_100_05,ba,100,mse,17,303,96,0.237225,0.234296875
0,test_ba_100_05,ba,100,mse,17,303,192,0.249825,0.24205625
0,test_ba_100_05,ba,100,mse,23,101,96,0.233475,0.22910625
0,test_ba_100_05,ba,100,mse,23,101,192,0.2466,0.2485
0,test_ba_100_05,ba,100,mse,23,202,96,0.2362,0.2314375
0,test_ba_100_05,ba,100,mse,23,202,192,0.254525,0.25603125
0,test_ba_100_05,ba,100,mse,23,303,96,0.23435,0.23610625
0,test_ba_100_05,ba,100,mse,23,303,192,0.248075,0.24481875
0,test_ba_100_05,ba,100,pool_random,-1,101,96,0.231775,0.22944375
0,test_ba_100_05,ba,100,pool_random,-1,101,192,0.23655,0.23551875
0,test_ba_100_05,ba,100,pool_random,-1,202,96,0.230575,0.22709375
0,test_ba_100_05,ba,100,pool_random,-1,202,192,0.2359,0.23324375
0,test_ba_100_05,ba,100,pool_random,-1,303,96,0.226075,0.226565625
0,test_ba_100_05,ba,100,pool_random,-1,303,192,0.23185,0.2309875
0,test_ba_100_05,ba,100,random,-1,101,96,0.229675,0.228928125
0,test_ba_100_05,ba,100,random,-1,101,192,0.229675,0.228928125
0,test_ba_100_05,ba,100,random,-1,202,96,0.2234,0.22313125
0,test_ba_100_05,ba,100,random,-1,202,192,0.2275,0.22093125
0,test_ba_100_05,ba,100,random,-1,303,96,0.224075,0.22743125
0,test_ba_100_05,ba,100,random,-1,303,192,0.2256,0.22106875
0,test_ba_100_05,ba,100,ranknet,17,101,96,0.240025,0.233209375
0,test_ba_100_05,ba,100,ranknet,17,101,192,0.257075,0.25110625
0,test_ba_100_05,ba,100,ranknet,17,202,96,0.24625,0.232503125
0,test_ba_100_05,ba,100,ranknet,17,202,192,0.25715,0.25273125
0,test_ba_100_05,ba,100,ranknet,17,303,96,0.238375,0.241340625
0,test_ba_100_05,ba,100,ranknet,17,303,192,0.248225,0.245965625
0,test_ba_100_05,ba,100,ranknet,23,101,96,0.239925,0.24046875
0,test_ba_100_05,ba,100,ranknet,23,101,192,0.25395,0.250825
0,test_ba_100_05,ba,100,ranknet,23,202,96,0.2406,0.23931875
0,test_ba_100_05,ba,100,ranknet,23,202,192,0.25515,0.249921875
0,test_ba_100_05,ba,100,ranknet,23,303,96,0.24085,0.24285
0,test_ba_100_05,ba,100,ranknet,23,303,192,0.2547,0.2513625
0,test_ba_100_06,ba,100,ea,-1,101,96,0.242425,0.2407375
0,test_ba_100_06,ba,100,ea,-1,101,192,0.244675,0.240971875
0,test_ba_100_06,ba,100,ea,-1,202,96,0.24055,0.236690625
0,test_ba_100_06,ba,100,ea,-1,202,192,0.24325,0.237828125
0,test_ba_100_06,ba,100,ea,-1,303,96,0.23075,0.229109375
0,test_ba_100_06,ba,100,ea,-1,303,192,0.240725,0.237209375
0,test_ba_100_06,ba,100,global_log_mse,17,101,96,0.254975,0.249196875
0,test_ba_100_06,ba,100,global_log_mse,17,101,192,0.26295,0.252265625
0,test_ba_100_06,ba,100,global_log_mse,17,202,96,0.237875,0.23789375
0,test_ba_100_06,ba,100,global_log_mse,17,202,192,0.25055,0.2462375
0,test_ba_100_06,ba,100,global_log_mse,17,303,96,0.2416,0.239728125
0,test_ba_100_06,ba,100,global_log_mse,17,303,192,0.251775,0.244503125
0,test_ba_100_06,ba,100,global_log_mse,23,101,96,0.24945,0.243896875
0,test_ba_100_06,ba,100,global_log_mse,23,101,192,0.2617,0.250671875
0,test_ba_100_06,ba,100,global_log_mse,23,202,96,0.244825,0.240665625
0,test_ba_100_06,ba,100,global_log_mse,23,202,192,0.25265,0.252128125
0,test_ba_100_06,ba,100,global_log_mse,23,303,96,0.244275,0.2410375
0,test_ba_100_06,ba,100,global_log_mse,23,303,192,0.252925,0.245284375
0,test_ba_100_06,ba,100,global_mse,17,101,96,0.254075,0.247296875
0,test_ba_100_06,ba,100,global_mse,17,101,192,0.265125,0.25715
0,test_ba_100_06,ba,100,global_mse,17,202,96,0.239175,0.242053125
0,test_ba_100_06,ba,100,global_mse,17,202,192,0.2554,0.246696875
0,test_ba_100_06,ba,100,global_mse,17,303,96,0.240175,0.24060625
0,test_ba_100_06,ba,100,global_mse,17,303,192,0.24945,0.24656875
0,test_ba_100_06,ba,100,global_mse,23,101,96,0.241325,0.23719375
0,test_ba_100_06,ba,100,global_mse,23,101,192,0.249175,0.2446625
0,test_ba_100_06,ba,100,global_mse,23,202,96,0.2468,0.2467375
0,test_ba_100_06,ba,100,global_mse,23,202,192,0.25325,0.252259375
0,test_ba_100_06,ba,100,global_mse,23,303,96,0.23895,0.239
0,test_ba_100_06,ba,100,global_mse,23,303,192,0.252975,0.251253125
0,test_ba_100_06,ba,100,hillclimb,-1,101,96,0.2424,0.240003125
0,test_ba_100_06,ba,100,hillclimb,-1,101,192,0.2514,0.24590625
0,test_ba_100_06,ba,100,hillclimb,-1,202,96,0.242725,0.237884375
0,test_ba_100_06,ba,100,hillclimb,-1,202,192,0.25395,0.2491625
0,test_ba_100_06,ba,100,hillclimb,-1,303,96,0.2413,0.238975
0,test_ba_100_06,ba,100,hillclimb,-1,303,192,0.248125,0.247990625
0,test_ba_100_06,ba,100,log_mse,17,101,96,0.2459,0.240103125
0,test_ba_100_06,ba,100,log_mse,17,101,192,0.255475,0.245403125
0,test_ba_100_06,ba,100,log_mse,17,202,96,0.23955,0.23671875
0,test_ba_100_06,ba,100,log_mse,17,202,192,0.2507,0.247975
0,test_ba_100_06,ba,100,log_mse,17,303,96,0.243775,0.239571875
0,test_ba_100_06,ba,100,log_mse,17,303,192,0.2546,0.249809375
0,test_ba_100_06,ba,100,log_mse,23,101,96,0.255,0.24485
0,test_ba_100_06,ba,100,log_mse,23,101,192,0.262725,0.253584375
0,test_ba_100_06,ba,100,log_mse,23,202,96,0.245925,0.244965625
0,test_ba_100_06,ba,100,log_mse,23,202,192,0.255475,0.253521875
0,test_ba_100_06,ba,100,log_mse,23,303,96,0.24025,0.239965625
0,test_ba_100_06,ba,100,log_mse,23,303,192,0.252675,0.245828125
0,test_ba_100_06,ba,100,mse,17,101,96,0.254675,0.2493125
0,test_ba_100_06,ba,100,mse,17,101,192,0.262075,0.254503125
0,test_ba_100_06,ba,100,mse,17,202,96,0.246125,0.244028125
0,test_ba_100_06,ba,100,mse,17,202,192,0.252075,0.2513875
0,test_ba_100_06,ba,100,mse,17,303,96,0.24975,0.245315625
0,test_ba_100_06,ba,100,mse,17,303,192,0.262575,0.257396875
0,test_ba_100_06,ba,100,mse,23,101,96,0.254575,0.248196875
0,test_ba_100_06,ba,100,mse,23,101,192,0.259725,0.25209375
0,test_ba_100_06,ba,100,mse,23,202,96,0.239025,0.237809375
0,test_ba_100_06,ba,100,mse,23,202,192,0.253575,0.25625625
0,test_ba_100_06,ba,100,mse,23,303,96,0.2391,0.23736875
0,test_ba_100_06,ba,100,mse,23,303,192,0.2523,0.250353125
0,test_ba_100_06,ba,100,pool_random,-1,101,96,0.235925,0.232146875
0,test_ba_100_06,ba,100,pool_random,-1,101,192,0.24525,0.2378125
0,test_ba_100_06,ba,100,pool_random,-1,202,96,0.2314,0.229046875
0,test_ba_100_06,ba,100,pool_random,-1,202,192,0.244425,0.238234375
0,test_ba_100_06,ba,100,pool_random,-1,303,96,0.2364,0.232234375
0,test_ba_100_06,ba,100,pool_random,-1,303,192,0.24755,0.248546875
0,test_ba_100_06,ba,100,random,-1,101,96,0.23265,0.23311875
0,test_ba_100_06,ba,100,random,-1,101,192,0.235675,0.235565625
0,test_ba_100_06,ba,100,random,-1,202,96,0.230325,0.229534375
0,test_ba_100_06,ba,100,random,-1,202,192,0.232225,0.232578125
0,test_ba_100_06,ba,100,random,-1,303,96,0.232875,0.234628125
0,test_ba_100_06,ba,100,random,-1,303,192,0.233175,0.2324375
0,test_ba_100_06,ba,100,ranknet,17,101,96,0.26035,0.2526375
0,test_ba_100_06,ba,100,ranknet,17,101,192,0.263375,0.25641875
0,test_ba_100_06,ba,100,ranknet,17,202,96,0.249975,0.2404625
0,test_ba_100_06,ba,100,ranknet,17,202,192,0.26315,0.25505625
0,test_ba_100_06,ba,100,ranknet,17,303,96,0.253625,0.2491
0,test_ba_100_06,ba,100,ranknet,17,303,192,0.259775,0.259375
0,test_ba_100_06,ba,100,ranknet,23,101,96,0.255525,0.252015625
0,test_ba_100_06,ba,100,ranknet,23,101,192,0.260575,0.258009375
0,test_ba_100_06,ba,100,ranknet,23,202,96,0.241925,0.241053125
0,test_ba_100_06,ba,100,ranknet,23,202,192,0.252775,0.248534375
0,test_ba_100_06,ba,100,ranknet,23,303,96,0.250675,0.248571875
0,test_ba_100_06,ba,100,ranknet,23,303,192,0.2597,0.2516375
0,test_ba_100_07,ba,100,ea,-1,101,96,0.197025,0.196628125
0,test_ba_100_07,ba,100,ea,-1,101,192,0.20575,0.203334375
0,test_ba_100_07,ba,100,ea,-1,202,96,0.20665,0.200746875
0,test_ba_100_07,ba,100,ea,-1,202,192,0.212375,0.206959375
0,test_ba_100_07,ba,100,ea,-1,303,96,0.19995,0.19909375
0,test_ba_100_07,ba,100,ea,-1,303,192,0.20465,0.20175625
0,test_ba_100_07,ba,100,global_log_mse,17,101,96,0.19865,0.198575
0,test_ba_100_07,ba,100,global_log_mse,17,101,192,0.212075,0.20851875
0,test_ba_100_07,ba,100,global_log_mse,17,202,96,0.197825,0.195290625
0,test_ba_100_07,ba,100,global_log_mse,17,202,192,0.20215,0.199140625
0,test_ba_100_07,ba,100,global_log_mse,17,303,96,0.20585,0.20211875
0,test_ba_100_07,ba,100,global_log_mse,17,303,192,0.2129,0.209678125
0,test_ba_100_07,ba,100,global_log_mse,23,101,96,0.20335,0.19815
0,test_ba_100_07,ba,100,global_log_mse,23,101,192,0.215375,0.20651875
0,test_ba_100_07,ba,100,global_log_mse,23,202,96,0.2148,0.208453125
0,test_ba_100_07,ba,100,global_log_mse,23,202,192,0.218575,0.2121875
0,test_ba_100_07,ba,100,global_log_mse,23,303,96,0.201375,0.198884375
0,test_ba_100_07,ba,100,global_log_mse,23,303,192,0.204125,0.20194375
0,test_ba_100_07,ba,100,global_mse,17,101,96,0.204675,0.20165625
0,test_ba_100_07,ba,100,global_mse,17,101,192,0.224425,0.216975
0,test_ba_100_07,ba,100,global_mse,17,202,96,0.207375,0.2059375
0,test_ba_100_07,ba,100,global_mse,17,202,192,0.216525,0.213225
0,test_ba_100_07,ba,100,global_mse,17,303,96,0.2049,0.1982125
0,test_ba_100_07,ba,100,global_mse,17,303,192,0.216425,0.21205
0,test_ba_100_07,ba,100,global_mse,23,101,96,0.2062,0.204140625
0,test_ba_100_07,ba,100,global_mse,23,101,192,0.213475,0.2056
0,test_ba_100_07,ba,100,global_mse,23,202,96,0.203325,0.203971875
0,test_ba_100_07,ba,100,global_mse,23,202,192,0.210175,0.20879375
0,test_ba_100_07,ba,100,global_mse,23,303,96,0.201975,0.20098125
0,test_ba_100_07,ba,100,global_mse,23,303,192,0.213325,0.2113875
0,test_ba_100_07,ba,100,hillclimb,-1,101,96,0.211375,0.20599375
0,test_ba_100_07,ba,100,hillclimb,-1,101,192,0.2158,0.20794375
0,test_ba_100_07,ba,100,hillclimb,-1,202,96,0.21765,0.206465625
0,test_ba_100_07,ba,100,hillclimb,-1,202,192,0.220325,0.211584375
0,test_ba_100_07,ba,100,hillclimb,-1,303,96,0.207725,0.204734375
0,test_ba_100_07,ba,100,hillclimb,-1,303,192,0.2172,0.21708125
0,test_ba_100_07,ba,100,log_mse,17,101,96,0.20155,0.199540625
0,test_ba_100_07,ba,100,log_mse,17,101,192,0.21625,0.206103125
0,test_ba_100_07,ba,100,log_mse,17,202,96,0.216725,0.20778125
0,test_ba_100_07,ba,100,log_mse,17,202,192,0.217225,0.212240625
0,test_ba_100_07,ba,100,log_mse,17,303,96,0.21525,0.214178125
0,test_ba_100_07,ba,100,log_mse,17,303,192,0.222275,0.2181125
0,test_ba_100_07,ba,100,log_mse,23,101,96,0.21055,0.20850625
0,test_ba_100_07,ba,100,log_mse,23,101,192,0.21615,0.21835
0,test_ba_100_07,ba,100,log_mse,23,202,96,0.2149,0.2129375
0,test_ba_100_07,ba,100,log_mse,23,202,192,0.220975,0.2168875
0,test_ba_100_07,ba,100,log_mse,23,303,96,0.203025,0.20391875
0,test_ba_100_07,ba,100,log_mse,23,303,192,0.218775,0.2126125
0,test_ba_100_07,ba,100,mse,17,101,96,0.204325,0.204
0,test_ba_100_07,ba,100,mse,17,101,192,0.21445,0.214415625
0,test_ba_100_07,ba,100,mse,17,202,96,0.214125,0.209175
0,test_ba_100_07,ba,100,mse,17,202,192,0.2214,0.21599375
0,test_ba_100_07,ba,100,mse,17,303,96,0.210925,0.209053125
0,test_ba_100_07,ba,100,mse,17,303,192,0.219025,0.21708125
0,test_ba_100_07,ba,100,mse,23,101,96,0.209325,0.206540625
0,test_ba_100_07,ba,100,mse,23,101,192,0.214575,0.2071
0,test_ba_100_07,ba,100,mse,23,202,96,0.216175,0.2127625
0,test_ba_100_07,ba,100,mse,23,202,192,0.223625,0.215503125
0,test_ba_100_07,ba,100,mse,23,303,96,0.2034,0.20298125
0,test_ba_100_07,ba,100,mse,23,303,192,0.208075,0.20841875
0,test_ba_100_07,ba,100,pool_random,-1,101,96,0.204925,0.203690625
0,test_ba_100_07,ba,100,pool_random,-1,101,192,0.210225,0.20675625
0,test_ba_100_07,ba,100,pool_random,-1,202,96,0.2101,0.205059375
0,test_ba_100_07,ba,100,pool_random,-1,202,192,0.2101,0.205059375
0,test_ba_100_07,ba,100,pool_random,-1,303,96,0.1975,0.197203125
0,test_ba_100_07,ba,100,pool_random,-1,303,192,0.208775,0.206859375
0,test_ba_100_07,ba,100,random,-1,101,96,0.19435,0.190753125
0,test_ba_100_07,ba,100,random,-1,101,192,0.19435,0.190753125
0,test_ba_100_07,ba,100,random,-1,202,96,0.19595,0.189225
0,test_ba_100_07,ba,100,random,-1,202,192,0.19595,0.189225
0,test_ba_100_07,ba,100,random,-1,303,96,0.193025,0.193575
0,test_ba_100_07,ba,100,random,-1,303,192,0.193025,0.193575
0,test_ba_100_07,ba,100,ranknet,17,101,96,0.21145,0.2100875
0,test_ba_100_07,ba,100,ranknet,17,101,192,0.231975,0.225028125
0,test_ba_100_07,ba,100,ranknet,17,202,96,0.217175,0.21156875
0,test_ba_100_07,ba,100,ranknet,17,202,192,0.224625,0.223553125
0,test_ba_100_07,ba,100,ranknet,17,303,96,0.212,0.2126625
0,test_ba_100_07,ba,100,ranknet,17,303,192,0.22065,0.219359375
0,test_ba_100_07,ba,100,ranknet,23,101,96,0.209475,0.2109125
0,test_ba_100_07,ba,100,ranknet,23,101,192,0.21945,0.217503125
0,test_ba_100_07,ba,100,ranknet,23,202,96,0.220825,0.213278125
0,test_ba_100_07,ba,100,ranknet,23,202,192,0.226175,0.22025625
0,test_ba_100_07,ba,100,ranknet,23,303,96,0.21465,0.215859375
0,test_ba_100_07,ba,100,ranknet,23,303,192,0.22505,0.22355
0,test_ba_50_00,ba,50,ea,-1,101,96,0.2279,0.2258
0,test_ba_50_00,ba,50,ea,-1,101,192,0.2341,0.2356125
0,test_ba_50_00,ba,50,ea,-1,202,96,0.2342,0.2368375
0,test_ba_50_00,ba,50,ea,-1,202,192,0.2391,0.239675
0,test_ba_50_00,ba,50,ea,-1,303,96,0.2325,0.229
0,test_ba_50_00,ba,50,ea,-1,303,192,0.2407,0.2346875
0,test_ba_50_00,ba,50,global_log_mse,17,101,96,0.2425,0.2383125
0,test_ba_50_00,ba,50,global_log_mse,17,101,192,0.2643,0.25175
0,test_ba_50_00,ba,50,global_log_mse,17,202,96,0.2426,0.2379875
0,test_ba_50_00,ba,50,global_log_mse,17,202,192,0.2545,0.2508375
0,test_ba_50_00,ba,50,global_log_mse,17,303,96,0.2416,0.2296375
0,test_ba_50_00,ba,50,global_log_mse,17,303,192,0.2514,0.2517125
0,test_ba_50_00,ba,50,global_log_mse,23,101,96,0.249,0.2458625
0,test_ba_50_00,ba,50,global_log_mse,23,101,192,0.2568,0.2507375
0,test_ba_50_00,ba,50,global_log_mse,23,202,96,0.2458,0.2389375
0,test_ba_50_00,ba,50,global_log_mse,23,202,192,0.2583,0.2505125
0,test_ba_50_00,ba,50,global_log_mse,23,303,96,0.2519,0.245425
0,test_ba_50_00,ba,50,global_log_mse,23,303,192,0.2619,0.2599625
0,test_ba_50_00,ba,50,global_mse,17,101,96,0.2474,0.235575
0,test_ba_50_00,ba,50,global_mse,17,101,192,0.2561,0.2528
0,test_ba_50_00,ba,50,global_mse,17,202,96,0.2452,0.242125
0,test_ba_50_00,ba,50,global_mse,17,202,192,0.2509,0.24805
0,test_ba_50_00,ba,50,global_mse,17,303,96,0.2559,0.2478
0,test_ba_50_00,ba,50,global_mse,17,303,192,0.2615,0.2482625
0,test_ba_50_00,ba,50,global_mse,23,101,96,0.2452,0.2417125
0,test_ba_50_00,ba,50,global_mse,23,101,192,0.2614,0.2465875
0,test_ba_50_00,ba,50,global_mse,23,202,96,0.2433,0.2402625
0,test_ba_50_00,ba,50,global_mse,23,202,192,0.2578,0.255
0,test_ba_50_00,ba,50,global_mse,23,303,96,0.2361,0.2414875
0,test_ba_50_00,ba,50,global_mse,23,303,192,0.2578,0.25155
0,test_ba_50_00,ba,50,hillclimb,-1,101,96,0.2247,0.2185625
0,test_ba_50_00,ba,50,hillclimb,-1,101,192,0.2473,0.2455875
0,test_ba_50_00,ba,50,hillclimb,-1,202,96,0.2352,0.2269
0,test_ba_50_00,ba,50,hillclimb,-1,202,192,0.2444,0.2336125
0,test_ba_50_00,ba,50,hillclimb,-1,303,96,0.2401,0.238775
0,test_ba_50_00,ba,50,hillclimb,-1,303,192,0.2464,0.2452375
